"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected"
53;1;1;280;280;1;24;24;2;0.1;0;0;1
53;2;282;550;269;24;46;23;2;0.1;0;0;1
53;3;552;806;255;46;68;23;2;0.1;0;0;1
54;1;1;23;23;1;2;2;2;0.1;0;0;1
55;1;1;108;108;1;9;9;2;0.1;0;0;1
56;1;1;484;484;1;41;41;2;0.1;0;0;1
56;2;486;695;210;41;58;18;2;0.1;0;0;1
57;1;1;55;55;1;5;5;2;0.1;0;0;1
57;2;57;237;181;5;20;16;2;0.1;0;0;1
57;3;239;749;511;20;63;44;2;0.1;0;0;1
57;4;751;877;127;63;74;12;2;0.1;0;0;1
58;1;1;776;776;1;65;65;2;0.1;0;0;1
59;1;1;319;319;1;27;27;2;0.1;0;0;1
60;1;1;796;796;1;67;67;2;0.1;0;0;1
61;1;1;695;695;1;58;58;2;0.1;0;0;1
62;1;1;971;971;1;81;81;2;0.1;0;0;1
63;1;1;874;874;1;73;73;2;0.1;0;0;1
64;1;1;928;928;1;78;78;2;0.1;0;0;1
65;1;1;387;387;1;33;33;2;0.1;0;0;1
65;2;389;479;91;33;40;8;2;0.1;0;0;1
65;3;481;570;90;41;48;8;2;0.1;0;0;1
65;4;572;963;392;48;81;34;2;0.1;0;0;1
68;1;1;173;173;1;15;15;2;0.1;0;0;1
68;2;175;275;101;15;23;9;2;0.1;0;0;1
68;3;277;572;296;24;48;25;2;0.1;0;0;1
68;4;574;739;166;48;62;15;2;0.1;0;0;1
69;1;1;56;56;1;5;5;2;0.1;0;0;1
69;2;58;520;463;5;44;40;2;0.1;0;0;1
69;3;522;694;173;44;58;15;2;0.1;0;0;1
69;4;696;741;46;58;62;5;2;0.1;0;0;1
70;1;1;207;207;1;18;18;2;0.1;0;0;1
70;2;209;433;225;18;37;20;2;0.1;0;0;1
70;3;435;751;317;37;63;27;2;0.1;0;0;1
71;1;1;325;325;1;28;28;2;0.1;0;0;1
72;1;1;426;426;1;36;36;2;0.1;0;0;1
72;2;428;466;39;36;39;4;2;0.1;0;0;1
72;3;468;541;74;39;46;8;2;0.1;0;0;1
74;1;1;256;256;1;22;22;2;0.1;0;0;1
75;1;1;841;841;1;71;71;2;0.1;0;0;1
76;1;1;3;3;1;1;1;2;0.1;0;0;1
76;2;5;236;232;1;20;20;2;0.1;0;0;1
76;3;238;964;727;20;81;62;2;0.1;0;0;1
76;4;966;998;33;81;84;4;2;0.1;0;0;1
77;1;1;47;47;1;4;4;2;0.1;0;0;1
77;2;49;609;561;5;51;47;2;0.1;0;0;1
78;1;1;256;256;1;22;22;2;0.1;0;0;1
78;2;258;940;683;22;79;58;2;0.1;0;0;1
79;1;1;64;64;1;6;6;2;0.1;0;0;1
79;2;66;365;300;6;31;26;2;0.1;0;0;1
79;3;367;994;628;31;83;53;2;0.1;0;0;1
80;1;1;697;697;1;59;59;2;0.1;0;0;1
80;2;699;928;230;59;78;20;2;0.1;0;0;1
81;1;1;34;34;1;3;3;2;0.1;0;0;1
81;2;36;273;238;3;23;21;2;0.1;0;0;1
81;3;275;730;456;23;61;39;2;0.1;0;0;1
82;1;1;183;183;1;16;16;2;0.1;0;0;1
83;1;1;389;389;1;33;33;2;0.1;0;0;1
83;2;391;879;489;33;74;42;2;0.1;0;0;1
83;3;881;902;22;74;76;3;2;0.1;0;0;1
84;1;1;48;48;1;4;4;2;0.1;0;0;1
84;2;50;212;163;5;18;14;2;0.1;0;0;1
84;3;214;345;132;18;29;12;2;0.1;0;0;1
84;4;347;517;171;29;44;16;2;0.1;0;0;1
85;1;1;489;489;1;41;41;2;0.1;0;0;1
86;1;1;983;983;1;82;82;2;0.1;0;0;1
87;1;1;110;110;1;10;10;2;0.1;0;0;1
87;2;112;379;268;10;32;23;2;0.1;0;0;1
87;3;381;420;40;32;35;4;2;0.1;0;0;1
87;4;422;571;150;36;48;13;2;0.1;0;0;1
88;1;1;389;389;1;33;33;2;0.1;0;0;1
89;1;1;852;852;1;71;71;2;0.1;0;0;1
89;2;854;914;61;72;77;6;2;0.1;0;0;1
90;1;1;318;318;1;27;27;2;0.1;0;0;1
90;2;320;447;128;27;38;12;2;0.1;0;0;1
90;3;449;883;435;38;74;37;2;0.1;0;0;1
91;1;1;380;380;1;32;32;2;0.1;0;0;1
92;1;1;17;17;1;2;2;2;0.1;0;0;1
92;2;19;230;212;2;20;19;2;0.1;0;0;1
93;1;1;149;149;1;13;13;2;0.1;0;0;1
93;2;151;419;269;13;35;23;2;0.1;0;0;1
94;1;1;96;96;1;8;8;2;0.1;0;0;1
94;2;98;224;127;9;19;11;2;0.1;0;0;1
94;3;226;366;141;19;31;13;2;0.1;0;0;1
94;4;368;604;237;31;51;21;2;0.1;0;0;1
95;1;1;48;48;1;4;4;2;0.1;0;0;1
95;2;50;292;243;5;25;21;2;0.1;0;0;1
95;3;294;594;301;25;50;26;2;0.1;0;0;1
95;4;596;928;333;50;78;29;2;0.1;0;0;1
96;1;1;331;331;1;28;28;2;0.1;0;0;1
96;2;333;466;134;28;39;12;2;0.1;0;0;1
96;3;468;989;522;39;83;45;2;0.1;0;0;1
97;1;1;201;201;1;17;17;2;0.1;0;0;1
98;1;1;80;80;1;7;7;2;0.1;0;0;1
98;2;82;126;45;7;11;5;2;0.1;0;0;1
98;3;128;838;711;11;70;60;2;0.1;0;0;1
99;1;1;158;158;1;14;14;2;0.1;0;0;1
99;2;160;401;242;14;34;21;2;0.1;0;0;1
99;3;403;821;419;34;69;36;2;0.1;0;0;1
1;1;1;108;108;1;9;9;2;0.15;0;0;1
1;2;110;228;119;10;19;10;2;0.15;0;0;1
1;3;230;811;582;20;68;49;2;0.15;0;0;1
2;1;1;117;117;1;10;10;2;0.15;0;0;1
2;2;119;542;424;10;46;37;2;0.15;0;0;1
3;1;1;286;286;1;24;24;2;0.15;0;0;1
4;1;1;614;614;1;52;52;2;0.15;0;0;1
5;1;1;277;277;1;24;24;2;0.15;0;0;1
5;2;279;845;567;24;71;48;2;0.15;0;0;1
6;1;1;84;84;1;7;7;2;0.15;0;0;1
6;2;86;610;525;8;51;44;2;0.15;0;0;1
6;3;612;862;251;51;72;22;2;0.15;0;0;1
7;1;1;477;477;1;40;40;2;0.15;0;0;1
8;1;1;84;84;1;7;7;2;0.15;0;0;1
8;2;86;522;437;8;44;37;2;0.15;0;0;1
8;3;524;827;304;44;69;26;2;0.15;0;0;1
8;4;829;868;40;70;73;4;2;0.15;0;0;1
8;5;870;995;126;73;83;11;2;0.15;0;0;1
9;1;1;394;394;1;33;33;2;0.15;0;0;1
9;2;396;408;13;33;34;2;2;0.15;0;0;1
9;3;410;431;22;35;36;2;2;0.15;0;0;1
9;4;433;597;165;37;50;14;2;0.15;0;0;1
9;5;599;909;311;50;76;27;2;0.15;0;0;1
10;1;1;12;12;1;1;1;2;0.15;0;0;1
10;2;14;413;400;2;35;34;2;0.15;0;0;1
10;3;415;454;40;35;38;4;2;0.15;0;0;1
10;4;456;532;77;38;45;8;2;0.15;0;0;1
10;5;534;933;400;45;78;34;2;0.15;0;0;1
11;1;1;228;228;1;19;19;2;0.15;0;0;1
11;2;230;274;45;20;23;4;2;0.15;0;0;1
11;3;276;317;42;23;27;5;2;0.15;0;0;1
11;4;319;885;567;27;74;48;2;0.15;0;0;1
11;5;887;937;51;74;79;6;2;0.15;0;0;1
12;1;1;465;465;1;39;39;2;0.15;0;0;1
12;2;467;570;104;39;48;10;2;0.15;0;0;1
12;3;572;733;162;48;62;15;2;0.15;0;0;1
12;4;735;863;129;62;72;11;2;0.15;0;0;1
13;1;1;320;320;1;27;27;2;0.15;0;0;1
13;2;322;831;510;27;70;44;2;0.15;0;0;1
14;1;1;258;258;1;22;22;2;0.15;0;0;1
15;1;1;35;35;1;3;3;2;0.15;0;0;1
15;2;37;99;63;4;9;6;2;0.15;0;0;1
15;3;101;259;159;9;22;14;2;0.15;0;0;1
15;4;261;432;172;22;36;15;2;0.15;0;0;1
15;5;434;654;221;37;55;19;2;0.15;0;0;1
16;1;1;31;31;1;3;3;2;0.15;0;0;1
16;2;33;587;555;3;49;47;2;0.15;0;0;1
16;3;589;876;288;50;73;24;2;0.15;0;0;1
17;1;1;11;11;1;1;1;2;0.15;0;0;1
17;2;13;266;254;2;23;22;2;0.15;0;0;1
17;3;268;649;382;23;55;33;2;0.15;0;0;1
17;4;651;995;345;55;83;29;2;0.15;0;0;1
18;1;1;65;65;1;6;6;2;0.15;0;0;1
18;2;67;847;781;6;71;66;2;0.15;0;0;1
19;1;1;816;816;1;68;68;2;0.15;0;0;1
20;1;1;117;117;1;10;10;2;0.15;0;0;1
20;2;119;877;759;10;74;65;2;0.15;0;0;1
21;1;1;325;325;1;28;28;2;0.15;0;0;1
23;1;1;11;11;1;1;1;2;0.15;0;0;1
23;2;13;144;132;2;12;11;2;0.15;0;0;1
23;3;146;398;253;13;34;22;2;0.15;0;0;1
23;4;400;460;61;34;39;6;2;0.15;0;0;1
23;5;462;896;435;39;75;37;2;0.15;0;0;1
25;1;1;173;173;1;15;15;2;0.15;0;0;1
25;2;175;757;583;15;64;50;2;0.15;0;0;1
26;1;1;369;369;1;31;31;2;0.15;0;0;1
26;2;371;380;10;31;32;2;2;0.15;0;0;1
26;3;382;789;408;32;66;35;2;0.15;0;0;1
27;1;1;224;224;1;19;19;2;0.15;0;0;1
27;2;226;336;111;19;28;10;2;0.15;0;0;1
28;1;1;78;78;1;7;7;2;0.15;0;0;1
28;2;80;638;559;7;54;48;2;0.15;0;0;1
28;3;640;663;24;54;56;3;2;0.15;0;0;1
28;4;665;740;76;56;62;7;2;0.15;0;0;1
28;5;742;753;12;62;63;2;2;0.15;0;0;1
28;6;755;965;211;63;81;19;2;0.15;0;0;1
28;7;967;979;13;81;82;2;2;0.15;0;0;1
29;1;1;384;384;1;32;32;2;0.15;0;0;1
29;2;386;487;102;33;41;9;2;0.15;0;0;1
29;3;489;729;241;41;61;21;2;0.15;0;0;1
29;4;731;875;145;61;73;13;2;0.15;0;0;1
30;1;1;72;72;1;6;6;2;0.15;0;0;1
30;2;74;173;100;7;15;9;2;0.15;0;0;1
30;3;175;344;170;15;29;15;2;0.15;0;0;1
30;4;346;406;61;29;34;6;2;0.15;0;0;1
30;5;408;752;345;34;63;30;2;0.15;0;0;1
31;1;1;35;35;1;3;3;2;0.15;0;0;1
31;2;37;144;108;4;12;9;2;0.15;0;0;1
31;3;146;314;169;13;27;15;2;0.15;0;0;1
31;4;316;458;143;27;39;13;2;0.15;0;0;1
31;5;460;522;63;39;44;6;2;0.15;0;0;1
31;6;524;576;53;44;48;5;2;0.15;0;0;1
31;7;578;585;8;49;49;1;2;0.15;0;0;1
31;8;587;842;256;49;71;23;2;0.15;0;0;1
31;9;844;868;25;71;73;3;2;0.15;0;0;1
32;1;1;912;912;1;76;76;2;0.15;0;0;1
33;1;1;4;4;1;1;1;2;0.15;0;0;1
33;2;6;392;387;1;33;33;2;0.15;0;0;1
33;3;394;717;324;33;60;28;2;0.15;0;0;1
33;4;719;727;9;60;61;2;2;0.15;0;0;1
33;5;729;914;186;61;77;17;2;0.15;0;0;1
33;6;916;970;55;77;81;5;2;0.15;0;0;1
34;1;1;220;220;1;19;19;2;0.15;0;0;1
34;2;222;673;452;19;57;39;2;0.15;0;0;1
34;3;675;919;245;57;77;21;2;0.15;0;0;1
35;1;1;91;91;1;8;8;2;0.15;0;0;1
35;2;93;916;824;8;77;70;2;0.15;0;0;1
36;1;1;29;29;1;3;3;2;0.15;0;0;1
36;2;31;477;447;3;40;38;2;0.15;0;0;1
36;3;479;646;168;40;54;15;2;0.15;0;0;1
36;4;648;696;49;54;58;5;2;0.15;0;0;1
36;5;698;806;109;59;68;10;2;0.15;0;0;1
37;1;1;391;391;1;33;33;2;0.15;0;0;1
37;2;393;566;174;33;48;16;2;0.15;0;0;1
37;3;568;612;45;48;51;4;2;0.15;0;0;1
37;4;614;783;170;52;66;15;2;0.15;0;0;1
37;5;785;996;212;66;83;18;2;0.15;0;0;1
39;1;1;105;105;1;9;9;2;0.15;0;0;1
40;1;1;218;218;1;19;19;2;0.15;0;0;1
40;2;220;257;38;19;22;4;2;0.15;0;0;1
40;3;259;614;356;22;52;31;2;0.15;0;0;1
40;4;616;839;224;52;70;19;2;0.15;0;0;1
40;5;841;863;23;71;72;2;2;0.15;0;0;1
40;6;865;905;41;73;76;4;2;0.15;0;0;1
41;1;1;166;166;1;14;14;2;0.15;0;0;1
42;1;1;73;73;1;7;7;2;0.15;0;0;1
42;2;75;214;140;7;18;12;2;0.15;0;0;1
42;3;216;388;173;18;33;16;2;0.15;0;0;1
42;4;390;607;218;33;51;19;2;0.15;0;0;1
42;5;609;867;259;51;73;23;2;0.15;0;0;1
44;1;1;27;27;1;3;3;2;0.15;0;0;1
44;2;29;219;191;3;19;17;2;0.15;0;0;1
44;3;221;242;22;19;21;3;2;0.15;0;0;1
45;1;1;403;403;1;34;34;2;0.15;0;0;1
45;2;405;663;259;34;56;23;2;0.15;0;0;1
45;3;665;768;104;56;64;9;2;0.15;0;0;1
45;4;770;894;125;65;75;11;2;0.15;0;0;1
46;1;1;811;811;1;68;68;2;0.15;0;0;1
46;2;813;921;109;68;77;10;2;0.15;0;0;1
47;1;1;950;950;1;80;80;2;0.15;0;0;1
48;1;1;36;36;1;3;3;2;0.15;0;0;1
48;2;38;289;252;4;25;22;2;0.15;0;0;1
49;1;1;77;77;1;7;7;2;0.15;0;0;1
49;2;79;408;330;7;34;28;2;0.15;0;0;1
49;3;410;811;402;35;68;34;2;0.15;0;0;1
49;4;813;841;29;68;71;4;2;0.15;0;0;1
50;1;1;473;473;1;40;40;2;0.15;0;0;1
50;2;475;546;72;40;46;7;2;0.15;0;0;1
50;3;548;937;390;46;79;34;2;0.15;0;0;1
51;1;1;47;47;1;4;4;2;0.15;0;0;1
51;2;49;100;52;5;9;5;2;0.15;0;0;1
51;3;102;272;171;9;23;15;2;0.15;0;0;1
51;4;274;734;461;23;62;40;2;0.15;0;0;1
51;5;736;870;135;62;73;12;2;0.15;0;0;1
52;1;1;273;273;1;23;23;2;0.15;0;0;1
52;2;275;362;88;23;31;9;2;0.15;0;0;1
52;3;364;901;538;31;76;46;2;0.15;0;0;1
53;1;1;366;366;1;31;31;2;0.15;0;0;1
53;2;368;861;494;31;72;42;2;0.15;0;0;1
53;3;863;879;17;72;74;3;2;0.15;0;0;1
54;1;1;29;29;1;3;3;2;0.15;0;0;1
54;2;31;39;9;3;4;2;2;0.15;0;0;1
54;3;41;109;69;4;10;7;2;0.15;0;0;1
54;4;111;873;763;10;73;64;2;0.15;0;0;1
55;1;1;284;284;1;24;24;2;0.15;0;0;1
55;2;286;728;443;24;61;38;2;0.15;0;0;1
55;3;730;795;66;61;67;7;2;0.15;0;0;1
56;1;1;727;727;1;61;61;2;0.15;0;0;1
57;1;1;49;49;1;5;5;2;0.15;0;0;1
57;2;51;100;50;5;9;5;2;0.15;0;0;1
57;3;102;669;568;9;56;48;2;0.15;0;0;1
57;4;671;881;211;56;74;19;2;0.15;0;0;1
57;5;883;901;19;74;76;3;2;0.15;0;0;1
58;1;1;294;294;1;25;25;2;0.15;0;0;1
58;2;296;564;269;25;47;23;2;0.15;0;0;1
59;1;1;198;198;1;17;17;2;0.15;0;0;1
59;2;200;201;2;17;17;1;2;0.15;0;0;1
59;3;203;660;458;17;55;39;2;0.15;0;0;1
59;4;662;690;29;56;58;3;2;0.15;0;0;1
60;1;1;56;56;1;5;5;2;0.15;0;0;1
60;2;58;102;45;5;9;5;2;0.15;0;0;1
60;3;104;136;33;9;12;4;2;0.15;0;0;1
61;1;1;423;423;1;36;36;2;0.15;0;0;1
61;2;425;809;385;36;68;33;2;0.15;0;0;1
62;1;1;111;111;1;10;10;2;0.15;0;0;1
62;2;113;429;317;10;36;27;2;0.15;0;0;1
62;3;431;962;532;36;81;46;2;0.15;0;0;1
63;1;1;36;36;1;3;3;2;0.15;0;0;1
63;2;38;97;60;4;9;6;2;0.15;0;0;1
63;3;99;144;46;9;12;4;2;0.15;0;0;1
64;1;1;138;138;1;12;12;2;0.15;0;0;1
64;2;140;329;190;12;28;17;2;0.15;0;0;1
64;3;331;336;6;28;28;1;2;0.15;0;0;1
64;4;338;481;144;29;41;13;2;0.15;0;0;1
64;5;483;874;392;41;73;33;2;0.15;0;0;1
64;6;876;899;24;73;75;3;2;0.15;0;0;1
65;1;1;174;174;1;15;15;2;0.15;0;0;1
65;2;176;301;126;15;26;12;2;0.15;0;0;1
65;3;303;691;389;26;58;33;2;0.15;0;0;1
65;4;693;894;202;58;75;18;2;0.15;0;0;1
66;1;1;255;255;1;22;22;2;0.15;0;0;1
66;2;257;323;67;22;27;6;2;0.15;0;0;1
66;3;325;723;399;28;61;34;2;0.15;0;0;1
66;4;725;891;167;61;75;15;2;0.15;0;0;1
66;5;893;989;97;75;83;9;2;0.15;0;0;1
67;1;1;3;3;1;1;1;2;0.15;0;0;1
67;2;5;37;33;1;4;4;2;0.15;0;0;1
67;3;39;384;346;4;32;29;2;0.15;0;0;1
68;1;1;295;295;1;25;25;2;0.15;0;0;1
68;2;297;430;134;25;36;12;2;0.15;0;0;1
69;1;1;17;17;1;2;2;2;0.15;0;0;1
70;1;1;102;102;1;9;9;2;0.15;0;0;1
70;2;104;246;143;9;21;13;2;0.15;0;0;1
70;3;248;850;603;21;71;51;2;0.15;0;0;1
70;4;852;980;129;71;82;12;2;0.15;0;0;1
71;1;1;438;438;1;37;37;2;0.15;0;0;1
71;2;440;750;311;37;63;27;2;0.15;0;0;1
72;1;1;660;660;1;55;55;2;0.15;0;0;1
72;2;662;666;5;56;56;1;2;0.15;0;0;1
73;1;1;93;93;1;8;8;2;0.15;0;0;1
73;2;95;105;11;8;9;2;2;0.15;0;0;1
73;3;107;209;103;9;18;10;2;0.15;0;0;1
73;4;211;449;239;18;38;21;2;0.15;0;0;1
73;5;451;756;306;38;63;26;2;0.15;0;0;1
74;1;1;139;139;1;12;12;2;0.15;0;0;1
74;2;141;421;281;12;36;25;2;0.15;0;0;1
74;3;423;451;29;36;38;3;2;0.15;0;0;1
74;4;453;459;7;38;39;2;2;0.15;0;0;1
75;1;1;317;317;1;27;27;2;0.15;0;0;1
75;2;319;413;95;27;35;9;2;0.15;0;0;1
76;1;1;445;445;1;38;38;2;0.15;0;0;1
76;2;447;584;138;38;49;12;2;0.15;0;0;1
76;3;586;847;262;49;71;23;2;0.15;0;0;1
76;4;849;862;14;71;72;2;2;0.15;0;0;1
76;5;864;886;23;72;74;3;2;0.15;0;0;1
77;1;1;615;615;1;52;52;2;0.15;0;0;1
78;1;1;585;585;1;49;49;2;0.15;0;0;1
78;2;587;780;194;49;65;17;2;0.15;0;0;1
79;1;1;109;109;1;10;10;2;0.15;0;0;1
79;2;111;165;55;10;14;5;2;0.15;0;0;1
79;3;167;322;156;14;27;14;2;0.15;0;0;1
79;4;324;485;162;27;41;15;2;0.15;0;0;1
79;5;487;544;58;41;46;6;2;0.15;0;0;1
79;6;546;580;35;46;49;4;2;0.15;0;0;1
80;1;1;50;50;1;5;5;2;0.15;0;0;1
80;2;52;104;53;5;9;5;2;0.15;0;0;1
80;3;106;492;387;9;41;33;2;0.15;0;0;1
80;4;494;928;435;42;78;37;2;0.15;0;0;1
81;1;1;138;138;1;12;12;2;0.15;0;0;1
81;2;140;825;686;12;69;58;2;0.15;0;0;1
81;3;827;994;168;69;83;15;2;0.15;0;0;1
82;1;1;132;132;1;11;11;2;0.15;0;0;1
82;2;134;271;138;12;23;12;2;0.15;0;0;1
82;3;273;489;217;23;41;19;2;0.15;0;0;1
83;1;1;152;152;1;13;13;2;0.15;0;0;1
83;2;154;155;2;13;13;1;2;0.15;0;0;1
83;3;157;443;287;14;37;24;2;0.15;0;0;1
83;4;445;620;176;38;52;15;2;0.15;0;0;1
84;1;1;215;215;1;18;18;2;0.15;0;0;1
84;2;217;497;281;19;42;24;2;0.15;0;0;1
84;3;499;760;262;42;64;23;2;0.15;0;0;1
84;4;762;836;75;64;70;7;2;0.15;0;0;1
84;5;838;903;66;70;76;7;2;0.15;0;0;1
85;1;1;140;140;1;12;12;2;0.15;0;0;1
85;2;142;382;241;12;32;21;2;0.15;0;0;1
85;3;384;444;61;32;37;6;2;0.15;0;0;1
85;4;446;478;33;38;40;3;2;0.15;0;0;1
85;5;480;702;223;40;59;20;2;0.15;0;0;1
85;6;704;726;23;59;61;3;2;0.15;0;0;1
85;7;728;918;191;61;77;17;2;0.15;0;0;1
85;8;920;934;15;77;78;2;2;0.15;0;0;1
86;1;1;15;15;1;2;2;2;0.15;0;0;1
86;2;17;286;270;2;24;23;2;0.15;0;0;1
86;3;288;903;616;24;76;53;2;0.15;0;0;1
87;1;1;823;823;1;69;69;2;0.15;0;0;1
88;1;1;578;578;1;49;49;2;0.15;0;0;1
88;2;580;627;48;49;53;5;2;0.15;0;0;1
88;3;629;665;37;53;56;4;2;0.15;0;0;1
88;4;667;995;329;56;83;28;2;0.15;0;0;1
89;1;1;389;389;1;33;33;2;0.15;0;0;1
90;1;1;22;22;1;2;2;2;0.15;0;0;1
90;2;24;504;481;2;42;41;2;0.15;0;0;1
90;3;506;761;256;43;64;22;2;0.15;0;0;1
90;4;763;803;41;64;67;4;2;0.15;0;0;1
91;1;1;443;443;1;37;37;2;0.15;0;0;1
92;1;1;968;968;1;81;81;2;0.15;0;0;1
93;1;1;155;155;1;13;13;2;0.15;0;0;1
94;1;1;5;5;1;1;1;2;0.15;0;0;1
94;2;7;254;248;1;22;22;2;0.15;0;0;1
94;3;256;408;153;22;34;13;2;0.15;0;0;1
94;4;410;796;387;35;67;33;2;0.15;0;0;1
