"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected"
57;2;6;130;125;1;11;11;2;0.25;0;1;1
57;3;132;245;114;11;21;11;2;0.25;0;1;1
57;4;247;395;149;21;33;13;2;0.25;0;1;1
57;5;397;414;18;34;35;2;2;0.25;0;1;1
57;6;416;420;5;35;35;1;2;0.25;0;1;1
57;7;422;603;182;36;51;16;2;0.25;0;1;1
57;8;605;868;264;51;73;23;2;0.25;0;1;1
57;9;870;898;29;73;75;3;2;0.25;0;1;1
58;1;1;181;181;1;16;16;2;0.25;0;1;1
58;2;183;277;95;16;24;9;2;0.25;0;1;1
58;3;279;281;3;24;24;1;2;0.25;0;1;1
58;4;283;304;22;24;26;3;2;0.25;0;1;1
58;5;306;446;141;26;38;13;2;0.25;0;1;1
58;6;448;483;36;38;41;4;2;0.25;0;1;1
58;7;485;597;113;41;50;10;2;0.25;0;1;1
58;8;599;762;164;50;64;15;2;0.25;0;1;1
58;9;764;842;79;64;71;8;2;0.25;0;1;1
58;10;844;947;104;71;79;9;2;0.25;0;1;1
59;1;1;208;208;1;18;18;2;0.25;0;1;1
59;2;210;283;74;18;24;7;2;0.25;0;1;1
59;3;285;513;229;24;43;20;2;0.25;0;1;1
59;4;515;551;37;43;46;4;2;0.25;0;1;1
59;5;553;661;109;47;56;10;2;0.25;0;1;1
59;6;663;862;200;56;72;17;2;0.25;0;1;1
60;1;1;328;328;1;28;28;2;0.25;0;1;1
60;2;330;549;220;28;46;19;2;0.25;0;1;1
60;3;551;940;390;46;79;34;2;0.25;0;1;1
61;1;1;683;683;1;57;57;2;0.25;0;1;1
61;2;685;734;50;58;62;5;2;0.25;0;1;1
61;3;736;851;116;62;71;10;2;0.25;0;1;1
61;4;853;939;87;72;79;8;2;0.25;0;1;1
63;1;1;90;90;1;8;8;2;0.25;0;1;1
63;2;92;187;96;8;16;9;2;0.25;0;1;1
63;3;189;501;313;16;42;27;2;0.25;0;1;1
63;4;503;511;9;42;43;2;2;0.25;0;1;1
63;5;513;532;20;43;45;3;2;0.25;0;1;1
63;6;534;554;21;45;47;3;2;0.25;0;1;1
63;7;556;637;82;47;54;8;2;0.25;0;1;1
63;8;639;789;151;54;66;13;2;0.25;0;1;1
63;9;791;849;59;66;71;6;2;0.25;0;1;1
64;1;1;47;47;1;4;4;2;0.25;0;1;1
64;2;49;50;2;5;5;1;2;0.25;0;1;1
64;3;52;173;122;5;15;11;2;0.25;0;1;1
64;4;175;256;82;15;22;8;2;0.25;0;1;1
64;5;258;320;63;22;27;6;2;0.25;0;1;1
64;6;624;726;103;52;61;10;2;0.25;0;1;1
64;7;761;776;16;64;65;2;2;0.25;0;1;1
64;8;799;801;3;67;67;1;2;0.25;0;1;1
64;9;816;816;1;68;68;1;2;0.25;0;1;1
65;1;1;549;549;1;46;46;2;0.25;0;1;1
65;2;551;674;124;46;57;12;2;0.25;0;1;1
65;3;676;737;62;57;62;6;2;0.25;0;1;1
65;4;739;844;106;62;71;10;2;0.25;0;1;1
65;5;846;999;154;71;84;14;2;0.25;0;1;1
66;1;1;235;235;1;20;20;2;0.25;0;1;1
66;2;237;299;63;20;25;6;2;0.25;0;1;1
66;3;301;427;127;26;36;11;2;0.25;0;1;1
66;4;429;604;176;36;51;16;2;0.25;0;1;1
66;5;606;745;140;51;63;13;2;0.25;0;1;1
67;1;1;20;20;1;2;2;2;0.25;0;1;1
67;2;22;290;269;2;25;24;2;0.25;0;1;1
67;3;292;292;1;25;25;1;2;0.25;0;1;1
67;4;294;334;41;25;28;4;2;0.25;0;1;1
67;5;336;354;19;28;30;3;2;0.25;0;1;1
67;6;356;461;106;30;39;10;2;0.25;0;1;1
67;7;463;480;18;39;40;2;2;0.25;0;1;1
67;8;482;500;19;41;42;2;2;0.25;0;1;1
67;9;502;514;13;42;43;2;2;0.25;0;1;1
67;10;516;668;153;43;56;14;2;0.25;0;1;1
67;11;670;685;16;56;58;3;2;0.25;0;1;1
67;12;687;713;27;58;60;3;2;0.25;0;1;1
67;13;715;742;28;60;62;3;2;0.25;0;1;1
67;14;744;860;117;62;72;11;2;0.25;0;1;1
67;15;862;914;53;72;77;6;2;0.25;0;1;1
68;1;1;92;92;1;8;8;2;0.25;0;1;1
68;2;94;120;27;8;10;3;2;0.25;0;1;1
68;3;122;151;30;11;13;3;2;0.25;0;1;1
68;4;153;177;25;13;15;3;2;0.25;0;1;1
68;5;179;381;203;15;32;18;2;0.25;0;1;1
68;6;383;532;150;32;45;14;2;0.25;0;1;1
68;7;534;570;37;45;48;4;2;0.25;0;1;1
68;8;572;653;82;48;55;8;2;0.25;0;1;1
69;1;1;255;255;1;22;22;2;0.25;0;1;1
69;2;257;534;278;22;45;24;2;0.25;0;1;1
69;3;536;566;31;45;48;4;2;0.25;0;1;1
69;4;568;607;40;48;51;4;2;0.25;0;1;1
69;5;609;622;14;51;52;2;2;0.25;0;1;1
69;6;624;629;6;52;53;2;2;0.25;0;1;1
69;7;669;680;12;56;57;2;2;0.25;0;1;1
70;1;1;431;431;1;36;36;2;0.25;0;1;1
70;2;433;443;11;37;37;1;2;0.25;0;1;1
70;3;445;496;52;38;42;5;2;0.25;0;1;1
70;4;498;728;231;42;61;20;2;0.25;0;1;1
70;5;730;733;4;61;62;2;2;0.25;0;1;1
70;6;735;944;210;62;79;18;2;0.25;0;1;1
70;7;946;994;49;79;83;5;2;0.25;0;1;1
71;1;1;28;28;1;3;3;2;0.25;0;1;1
71;2;30;81;52;3;7;5;2;0.25;0;1;1
71;3;83;135;53;7;12;6;2;0.25;0;1;1
71;4;137;307;171;12;26;15;2;0.25;0;1;1
71;5;309;350;42;26;30;5;2;0.25;0;1;1
71;6;352;672;321;30;56;27;2;0.25;0;1;1
71;7;674;755;82;57;63;7;2;0.25;0;1;1
71;8;757;825;69;64;69;6;2;0.25;0;1;1
71;9;827;847;21;69;71;3;2;0.25;0;1;1
71;10;849;872;24;71;73;3;2;0.25;0;1;1
72;1;1;107;107;1;9;9;2;0.25;0;1;1
72;2;109;299;191;10;25;16;2;0.25;0;1;1
72;3;301;376;76;26;32;7;2;0.25;0;1;1
72;4;378;435;58;32;37;6;2;0.25;0;1;1
72;5;437;502;66;37;42;6;2;0.25;0;1;1
72;6;504;525;22;42;44;3;2;0.25;0;1;1
72;7;527;574;48;44;48;5;2;0.25;0;1;1
72;8;576;603;28;48;51;4;2;0.25;0;1;1
72;9;605;732;128;51;61;11;2;0.25;0;1;1
72;10;734;735;2;62;62;1;2;0.25;0;1;1
72;11;737;943;207;62;79;18;2;0.25;0;1;1
72;12;945;973;29;79;82;4;2;0.25;0;1;1
73;1;1;248;248;1;21;21;2;0.25;0;1;1
73;2;250;260;11;21;22;2;2;0.25;0;1;1
73;3;262;268;7;22;23;2;2;0.25;0;1;1
73;4;270;333;64;23;28;6;2;0.25;0;1;1
73;5;335;455;121;28;38;11;2;0.25;0;1;1
73;6;457;583;127;39;49;11;2;0.25;0;1;1
73;7;585;789;205;49;66;18;2;0.25;0;1;1
73;8;791;886;96;66;74;9;2;0.25;0;1;1
73;9;888;904;17;74;76;3;2;0.25;0;1;1
73;10;906;918;13;76;77;2;2;0.25;0;1;1
74;1;1;141;141;1;12;12;2;0.25;0;1;1
74;2;143;290;148;12;25;14;2;0.25;0;1;1
74;3;292;343;52;25;29;5;2;0.25;0;1;1
74;4;345;400;56;29;34;6;2;0.25;0;1;1
74;5;402;443;42;34;37;4;2;0.25;0;1;1
74;6;514;528;15;43;44;2;2;0.25;0;1;1
74;7;911;924;14;76;77;2;2;0.25;0;1;1
74;8;926;936;11;78;78;1;2;0.25;0;1;1
75;1;1;380;380;1;32;32;2;0.25;0;1;1
75;2;382;679;298;32;57;26;2;0.25;0;1;1
75;3;681;773;93;57;65;9;2;0.25;0;1;1
75;4;775;880;106;65;74;10;2;0.25;0;1;1
75;5;882;991;110;74;83;10;2;0.25;0;1;1
76;1;1;131;131;1;11;11;2;0.25;0;1;1
76;2;133;245;113;12;21;10;2;0.25;0;1;1
76;3;247;419;173;21;35;15;2;0.25;0;1;1
76;4;421;480;60;36;40;5;2;0.25;0;1;1
76;5;482;763;282;41;64;24;2;0.25;0;1;1
76;6;765;958;194;64;80;17;2;0.25;0;1;1
77;1;1;347;347;1;29;29;2;0.25;0;1;1
77;2;349;377;29;30;32;3;2;0.25;0;1;1
77;3;379;442;64;32;37;6;2;0.25;0;1;1
77;4;444;559;116;37;47;11;2;0.25;0;1;1
77;5;561;582;22;47;49;3;2;0.25;0;1;1
77;6;584;595;12;49;50;2;2;0.25;0;1;1
77;7;597;873;277;50;73;24;2;0.25;0;1;1
77;8;875;879;5;73;74;2;2;0.25;0;1;1
77;9;881;909;29;74;76;3;2;0.25;0;1;1
77;10;911;964;54;76;81;6;2;0.25;0;1;1
77;11;966;990;25;81;83;3;2;0.25;0;1;1
77;12;992;994;3;83;83;1;2;0.25;0;1;1
78;1;1;19;19;1;2;2;2;0.25;0;1;1
78;2;21;28;8;2;3;2;2;0.25;0;1;1
78;3;30;101;72;3;9;7;2;0.25;0;1;1
78;4;103;170;68;9;15;7;2;0.25;0;1;1
78;5;172;318;147;15;27;13;2;0.25;0;1;1
78;6;320;489;170;27;41;15;2;0.25;0;1;1
78;7;491;526;36;41;44;4;2;0.25;0;1;1
78;8;528;601;74;44;51;8;2;0.25;0;1;1
79;1;1;80;80;1;7;7;2;0.25;0;1;1
79;2;82;192;111;7;16;10;2;0.25;0;1;1
79;3;194;307;114;17;26;10;2;0.25;0;1;1
79;4;309;410;102;26;35;10;2;0.25;0;1;1
79;5;412;466;55;35;39;5;2;0.25;0;1;1
79;6;468;561;94;39;47;9;2;0.25;0;1;1
79;7;563;590;28;47;50;4;2;0.25;0;1;1
79;8;592;812;221;50;68;19;2;0.25;0;1;1
79;9;814;872;59;68;73;6;2;0.25;0;1;1
79;10;874;890;17;73;75;3;2;0.25;0;1;1
79;11;892;896;5;75;75;1;2;0.25;0;1;1
79;12;898;986;89;75;83;9;2;0.25;0;1;1
80;1;1;174;174;1;15;15;2;0.25;0;1;1
80;2;176;261;86;15;22;8;2;0.25;0;1;1
80;3;263;430;168;22;36;15;2;0.25;0;1;1
80;4;432;584;153;36;49;14;2;0.25;0;1;1
80;5;586;660;75;49;55;7;2;0.25;0;1;1
80;6;662;714;53;56;60;5;2;0.25;0;1;1
80;7;716;739;24;60;62;3;2;0.25;0;1;1
80;8;741;759;19;62;64;3;2;0.25;0;1;1
80;9;761;761;1;64;64;1;2;0.25;0;1;1
80;10;763;794;32;64;67;4;2;0.25;0;1;1
80;11;796;870;75;67;73;7;2;0.25;0;1;1
81;1;1;323;323;1;27;27;2;0.25;0;1;1
81;2;325;625;301;28;53;26;2;0.25;0;1;1
81;3;627;684;58;53;57;5;2;0.25;0;1;1
81;4;686;939;254;58;79;22;2;0.25;0;1;1
82;1;1;219;219;1;19;19;2;0.25;0;1;1
82;2;221;488;268;19;41;23;2;0.25;0;1;1
82;3;490;534;45;41;45;5;2;0.25;0;1;1
82;4;536;571;36;45;48;4;2;0.25;0;1;1
82;5;573;660;88;48;55;8;2;0.25;0;1;1
82;6;662;953;292;56;80;25;2;0.25;0;1;1
83;1;1;68;68;1;6;6;2;0.25;0;1;1
83;2;70;257;188;6;22;17;2;0.25;0;1;1
83;3;259;586;328;22;49;28;2;0.25;0;1;1
83;4;588;681;94;49;57;9;2;0.25;0;1;1
83;5;683;779;97;57;65;9;2;0.25;0;1;1
83;6;781;841;61;66;71;6;2;0.25;0;1;1
84;1;1;418;418;1;35;35;2;0.25;0;1;1
84;2;420;605;186;35;51;17;2;0.25;0;1;1
84;3;607;607;1;51;51;1;2;0.25;0;1;1
84;4;609;746;138;51;63;13;2;0.25;0;1;1
84;5;748;897;150;63;75;13;2;0.25;0;1;1
84;6;899;940;42;75;79;5;2;0.25;0;1;1
85;1;1;47;47;1;4;4;2;0.25;0;1;1
85;2;49;178;130;5;15;11;2;0.25;0;1;1
85;3;180;349;170;15;30;16;2;0.25;0;1;1
85;4;351;508;158;30;43;14;2;0.25;0;1;1
85;5;510;698;189;43;59;17;2;0.25;0;1;1
85;6;700;969;270;59;81;23;2;0.25;0;1;1
85;7;971;978;8;81;82;2;2;0.25;0;1;1
86;1;1;151;151;1;13;13;2;0.25;0;1;1
86;2;153;158;6;13;14;2;2;0.25;0;1;1
86;3;160;203;44;14;17;4;2;0.25;0;1;1
86;4;205;244;40;18;21;4;2;0.25;0;1;1
86;5;246;369;124;21;31;11;2;0.25;0;1;1
86;6;371;448;78;31;38;8;2;0.25;0;1;1
86;7;450;515;66;38;43;6;2;0.25;0;1;1
86;8;517;553;37;44;47;4;2;0.25;0;1;1
86;9;555;595;41;47;50;4;2;0.25;0;1;1
86;10;597;689;93;50;58;9;2;0.25;0;1;1
86;11;691;751;61;58;63;6;2;0.25;0;1;1
86;12;753;820;68;63;69;7;2;0.25;0;1;1
86;13;822;883;62;69;74;6;2;0.25;0;1;1
87;1;1;10;10;1;1;1;2;0.25;0;1;1
87;2;12;90;79;1;8;8;2;0.25;0;1;1
87;3;92;162;71;8;14;7;2;0.25;0;1;1
87;4;164;389;226;14;33;20;2;0.25;0;1;1
87;5;391;453;63;33;38;6;2;0.25;0;1;1
87;6;455;557;103;38;47;10;2;0.25;0;1;1
87;7;559;631;73;47;53;7;2;0.25;0;1;1
87;8;633;844;212;53;71;19;2;0.25;0;1;1
87;9;846;872;27;71;73;3;2;0.25;0;1;1
87;10;874;951;78;73;80;8;2;0.25;0;1;1
88;1;1;557;557;1;47;47;2;0.25;0;1;1
88;2;559;746;188;47;63;17;2;0.25;0;1;1
88;3;748;824;77;63;69;7;2;0.25;0;1;1
88;4;826;863;38;69;72;4;2;0.25;0;1;1
88;5;865;874;10;73;73;1;2;0.25;0;1;1
88;6;876;907;32;73;76;4;2;0.25;0;1;1
88;7;909;936;28;76;78;3;2;0.25;0;1;1
88;8;938;953;16;79;80;2;2;0.25;0;1;1
89;1;1;48;48;1;4;4;2;0.25;0;1;1
89;2;50;213;164;5;18;14;2;0.25;0;1;1
89;3;215;351;137;18;30;13;2;0.25;0;1;1
89;4;353;425;73;30;36;7;2;0.25;0;1;1
89;5;427;473;47;36;40;5;2;0.25;0;1;1
89;6;475;549;75;40;46;7;2;0.25;0;1;1
89;7;551;605;55;46;51;6;2;0.25;0;1;1
89;8;607;628;22;51;53;3;2;0.25;0;1;1
89;9;630;647;18;53;54;2;2;0.25;0;1;1
89;10;649;649;1;55;55;1;2;0.25;0;1;1
89;11;651;746;96;55;63;9;2;0.25;0;1;1
89;12;748;968;221;63;81;19;2;0.25;0;1;1
90;1;1;258;258;1;22;22;2;0.25;0;1;1
90;2;260;277;18;22;24;3;2;0.25;0;1;1
90;3;279;326;48;24;28;5;2;0.25;0;1;1
90;4;328;641;314;28;54;27;2;0.25;0;1;1
90;5;643;654;12;54;55;2;2;0.25;0;1;1
90;6;656;657;2;55;55;1;2;0.25;0;1;1
90;7;659;740;82;55;62;8;2;0.25;0;1;1
90;8;742;753;12;62;63;2;2;0.25;0;1;1
90;9;755;755;1;63;63;1;2;0.25;0;1;1
90;10;757;855;99;64;72;9;2;0.25;0;1;1
90;11;857;946;90;72;79;8;2;0.25;0;1;1
91;1;1;140;140;1;12;12;2;0.25;0;1;1
91;2;142;374;233;12;32;21;2;0.25;0;1;1
91;3;376;563;188;32;47;16;2;0.25;0;1;1
91;4;565;593;29;48;50;3;2;0.25;0;1;1
91;5;595;605;11;50;51;2;2;0.25;0;1;1
91;6;607;611;5;51;51;1;2;0.25;0;1;1
91;7;613;614;2;52;52;1;2;0.25;0;1;1
91;8;616;631;16;52;53;2;2;0.25;0;1;1
91;9;633;746;114;53;63;11;2;0.25;0;1;1
91;10;748;848;101;63;71;9;2;0.25;0;1;1
91;11;850;873;24;71;73;3;2;0.25;0;1;1
91;12;875;977;103;73;82;10;2;0.25;0;1;1
91;13;979;998;20;82;84;3;2;0.25;0;1;1
92;1;1;184;184;1;16;16;2;0.25;0;1;1
92;2;186;642;457;16;54;39;2;0.25;0;1;1
92;3;644;761;118;54;64;11;2;0.25;0;1;1
92;4;763;974;212;64;82;19;2;0.25;0;1;1
93;1;1;94;94;1;8;8;2;0.25;0;1;1
93;2;96;202;107;8;17;10;2;0.25;0;1;1
93;3;204;432;229;17;36;20;2;0.25;0;1;1
93;4;434;585;152;37;49;13;2;0.25;0;1;1
93;5;587;1000;414;49;84;36;2;0.25;0;1;1
94;1;1;24;24;1;2;2;2;0.25;0;1;1
94;2;26;694;669;3;58;56;2;0.25;0;1;1
94;3;696;821;126;58;69;12;2;0.25;0;1;1
94;4;823;912;90;69;76;8;2;0.25;0;1;1
95;1;1;471;471;1;40;40;2;0.25;0;1;1
95;2;473;550;78;40;46;7;2;0.25;0;1;1
95;3;552;572;21;46;48;3;2;0.25;0;1;1
95;4;574;795;222;48;67;20;2;0.25;0;1;1
95;5;797;844;48;67;71;5;2;0.25;0;1;1
95;6;846;939;94;71;79;9;2;0.25;0;1;1
95;7;941;994;54;79;83;5;2;0.25;0;1;1
96;1;1;131;131;1;11;11;2;0.25;0;1;1
96;2;133;187;55;12;16;5;2;0.25;0;1;1
96;3;189;271;83;16;23;8;2;0.25;0;1;1
96;4;273;304;32;23;26;4;2;0.25;0;1;1
96;5;306;382;77;26;32;7;2;0.25;0;1;1
96;6;384;636;253;32;53;22;2;0.25;0;1;1
96;7;779;787;9;65;66;2;2;0.25;0;1;1
97;1;1;12;12;1;1;1;2;0.25;0;1;1
97;2;14;268;255;2;23;22;2;0.25;0;1;1
97;3;270;663;394;23;56;34;2;0.25;0;1;1
97;4;665;689;25;56;58;3;2;0.25;0;1;1
97;5;691;722;32;58;61;4;2;0.25;0;1;1
97;6;724;737;14;61;62;2;2;0.25;0;1;1
97;7;739;815;77;62;68;7;2;0.25;0;1;1
97;8;817;828;12;69;69;1;2;0.25;0;1;1
97;9;830;915;86;70;77;8;2;0.25;0;1;1
97;10;917;947;31;77;79;3;2;0.25;0;1;1
98;1;1;113;113;1;10;10;2;0.25;0;1;1
98;2;115;134;20;10;12;3;2;0.25;0;1;1
98;3;136;589;454;12;50;39;2;0.25;0;1;1
98;4;591;625;35;50;53;4;2;0.25;0;1;1
98;5;627;675;49;53;57;5;2;0.25;0;1;1
98;6;677;677;1;57;57;1;2;0.25;0;1;1
98;7;679;689;11;57;58;2;2;0.25;0;1;1
98;8;691;720;30;58;60;3;2;0.25;0;1;1
98;9;722;759;38;61;64;4;2;0.25;0;1;1
98;10;761;891;131;64;75;12;2;0.25;0;1;1
99;1;1;135;135;1;12;12;2;0.25;0;1;1
99;2;137;196;60;12;17;6;2;0.25;0;1;1
99;3;198;273;76;17;23;7;2;0.25;0;1;1
99;4;275;367;93;23;31;9;2;0.25;0;1;1
99;5;369;429;61;31;36;6;2;0.25;0;1;1
99;6;431;436;6;36;37;2;2;0.25;0;1;1
99;7;438;532;95;37;45;9;2;0.25;0;1;1
99;8;534;658;125;45;55;11;2;0.25;0;1;1
99;9;660;680;21;55;57;3;2;0.25;0;1;1
100;1;1;278;278;1;24;24;2;0.25;0;1;1
100;2;280;367;88;24;31;8;2;0.25;0;1;1
100;3;369;383;15;31;32;2;2;0.25;0;1;1
100;4;385;541;157;33;46;14;2;0.25;0;1;1
100;5;543;615;73;46;52;7;2;0.25;0;1;1
100;6;617;695;79;52;58;7;2;0.25;0;1;1
100;7;697;838;142;59;70;12;2;0.25;0;1;1
100;8;840;927;88;70;78;9;2;0.25;0;1;1
100;9;929;935;7;78;78;1;2;0.25;0;1;1
1;1;1;317;317;1;27;27;2;0.3;0;1;1
1;2;319;466;148;27;39;13;2;0.3;0;1;1
1;3;468;511;44;39;43;5;2;0.3;0;1;1
2;1;1;42;42;1;4;4;2;0.3;0;1;1
2;2;44;62;19;4;6;3;2;0.3;0;1;1
2;3;64;66;3;6;6;1;2;0.3;0;1;1
2;4;68;110;43;6;10;5;2;0.3;0;1;1
2;5;112;118;7;10;10;1;2;0.3;0;1;1
2;6;120;255;136;10;22;13;2;0.3;0;1;1
2;7;257;296;40;22;25;4;2;0.3;0;1;1
3;1;1;88;88;1;8;8;2;0.3;0;1;1
3;2;90;156;67;8;13;6;2;0.3;0;1;1
3;3;158;186;29;14;16;3;2;0.3;0;1;1
3;4;188;396;209;16;33;18;2;0.3;0;1;1
3;5;398;425;28;34;36;3;2;0.3;0;1;1
3;6;427;486;60;36;41;6;2;0.3;0;1;1
3;7;600;604;5;50;51;2;2;0.3;0;1;1
3;8;630;634;5;53;53;1;2;0.3;0;1;1
4;1;1;175;175;1;15;15;2;0.3;0;1;1
4;2;177;196;20;15;17;3;2;0.3;0;1;1
4;3;198;249;52;17;21;5;2;0.3;0;1;1
4;4;251;271;21;21;23;3;2;0.3;0;1;1
5;1;1;142;142;1;12;12;2;0.3;0;1;1
5;2;144;206;63;12;18;7;2;0.3;0;1;1
5;3;208;262;55;18;22;5;2;0.3;0;1;1
5;4;264;278;15;22;24;3;2;0.3;0;1;1
5;5;280;304;25;24;26;3;2;0.3;0;1;1
5;6;306;345;40;26;29;4;2;0.3;0;1;1
5;7;347;457;111;29;39;11;2;0.3;0;1;1
6;1;1;62;62;1;6;6;2;0.3;0;1;1
6;2;64;82;19;6;7;2;2;0.3;0;1;1
6;3;84;195;112;7;17;11;2;0.3;0;1;1
6;4;197;354;158;17;30;14;2;0.3;0;1;1
6;5;359;381;23;30;32;3;2;0.3;0;1;1
7;1;1;234;234;1;20;20;2;0.3;0;1;1
7;2;236;298;63;20;25;6;2;0.3;0;1;1
7;3;300;368;69;25;31;7;2;0.3;0;1;1
7;4;370;454;85;31;38;8;2;0.3;0;1;1
7;5;456;470;15;38;40;3;2;0.3;0;1;1
7;6;472;544;73;40;46;7;2;0.3;0;1;1
7;7;644;647;4;54;54;1;2;0.3;0;1;1
8;1;1;93;93;1;8;8;2;0.3;0;1;1
8;2;95;128;34;8;11;4;2;0.3;0;1;1
8;3;130;159;30;11;14;4;2;0.3;0;1;1
8;4;161;218;58;14;19;6;2;0.3;0;1;1
8;5;220;258;39;19;22;4;2;0.3;0;1;1
8;6;260;264;5;22;22;1;2;0.3;0;1;1
8;7;266;311;46;23;26;4;2;0.3;0;1;1
8;8;313;426;114;27;36;10;2;0.3;0;1;1
8;9;428;508;81;36;43;8;2;0.3;0;1;1
8;10;510;511;2;43;43;1;2;0.3;0;1;1
8;11;513;578;66;43;49;7;2;0.3;0;1;1
8;12;580;593;14;49;50;2;2;0.3;0;1;1
8;13;804;804;1;67;67;1;2;0.3;0;1;1
9;1;1;229;229;1;20;20;2;0.3;0;1;1
9;2;231;504;274;20;42;23;2;0.3;0;1;1
9;3;506;652;147;43;55;13;2;0.3;0;1;1
9;4;654;679;26;55;57;3;2;0.3;0;1;1
9;5;681;859;179;57;72;16;2;0.3;0;1;1
10;1;1;5;5;1;1;1;2;0.3;0;1;1
10;2;7;9;3;1;1;1;2;0.3;0;1;1
10;3;11;43;33;1;4;4;2;0.3;0;1;1
10;4;45;50;6;4;5;2;2;0.3;0;1;1
10;5;52;60;9;5;5;1;2;0.3;0;1;1
10;6;62;98;37;6;9;4;2;0.3;0;1;1
10;7;100;251;152;9;21;13;2;0.3;0;1;1
11;1;1;433;433;1;37;37;2;0.3;0;1;1
11;2;435;498;64;37;42;6;2;0.3;0;1;1
11;3;500;512;13;42;43;2;2;0.3;0;1;1
11;4;514;554;41;43;47;5;2;0.3;0;1;1
11;5;556;569;14;47;48;2;2;0.3;0;1;1
11;6;571;652;82;48;55;8;2;0.3;0;1;1
11;7;654;707;54;55;59;5;2;0.3;0;1;1
11;8;709;715;7;60;60;1;2;0.3;0;1;1
12;1;1;167;167;1;14;14;2;0.3;0;1;1
12;2;169;196;28;15;17;3;2;0.3;0;1;1
12;3;198;207;10;17;18;2;2;0.3;0;1;1
12;4;209;331;123;18;28;11;2;0.3;0;1;1
12;5;557;562;6;47;47;1;2;0.3;0;1;1
12;6;966;967;2;81;81;1;2;0.3;0;1;1
13;1;1;237;237;1;20;20;2;0.3;0;1;1
13;2;239;256;18;20;22;3;2;0.3;0;1;1
13;3;258;284;27;22;24;3;2;0.3;0;1;1
13;4;286;340;55;24;29;6;2;0.3;0;1;1
13;5;342;364;23;29;31;3;2;0.3;0;1;1
13;6;366;398;33;31;34;4;2;0.3;0;1;1
13;7;400;419;20;34;35;2;2;0.3;0;1;1
13;8;421;457;37;36;39;4;2;0.3;0;1;1
14;1;1;109;109;1;10;10;2;0.3;0;1;1
14;2;111;311;201;10;26;17;2;0.3;0;1;1
14;3;313;334;22;27;28;2;2;0.3;0;1;1
14;4;336;449;114;28;38;11;2;0.3;0;1;1
15;1;1;32;32;1;3;3;2;0.3;0;1;1
15;2;34;143;110;3;12;10;2;0.3;0;1;1
15;3;145;353;209;13;30;18;2;0.3;0;1;1
15;4;355;392;38;30;33;4;2;0.3;0;1;1
15;5;394;480;87;33;40;8;2;0.3;0;1;1
16;1;1;313;313;1;27;27;2;0.3;0;1;1
16;2;315;340;26;27;29;3;2;0.3;0;1;1
16;3;342;373;32;29;32;4;2;0.3;0;1;1
16;4;375;424;50;32;36;5;2;0.3;0;1;1
16;5;426;450;25;36;38;3;2;0.3;0;1;1
17;1;1;387;387;1;33;33;2;0.3;0;1;1
17;2;389;400;12;33;34;2;2;0.3;0;1;1
17;3;402;458;57;34;39;6;2;0.3;0;1;1
17;4;460;460;1;39;39;1;2;0.3;0;1;1
17;5;523;561;39;44;47;4;2;0.3;0;1;1
17;6;834;893;60;70;75;6;2;0.3;0;1;1
17;7;895;900;6;75;75;1;2;0.3;0;1;1
17;8;902;909;8;76;76;1;2;0.3;0;1;1
18;1;1;61;61;1;6;6;2;0.3;0;1;1
18;2;63;66;4;6;6;1;2;0.3;0;1;1
18;3;68;137;70;6;12;7;2;0.3;0;1;1
18;4;139;287;149;12;24;13;2;0.3;0;1;1
18;5;289;404;116;25;34;10;2;0.3;0;1;1
18;6;406;406;1;34;34;1;2;0.3;0;1;1
18;7;748;867;120;63;73;11;2;0.3;0;1;1
19;1;1;301;301;1;26;26;2;0.3;0;1;1
19;2;303;465;163;26;39;14;2;0.3;0;1;1
19;3;467;746;280;39;63;25;2;0.3;0;1;1
19;4;748;827;80;63;69;7;2;0.3;0;1;1
19;5;829;866;38;70;73;4;2;0.3;0;1;1
19;6;868;874;7;73;73;1;2;0.3;0;1;1
19;7;876;884;9;73;74;2;2;0.3;0;1;1
19;8;886;895;10;74;75;2;2;0.3;0;1;1
19;9;897;966;70;75;81;7;2;0.3;0;1;1
20;1;1;310;310;1;26;26;2;0.3;0;1;1
20;2;312;434;123;26;37;12;2;0.3;0;1;1
20;3;436;569;134;37;48;12;2;0.3;0;1;1
21;1;1;194;194;1;17;17;2;0.3;0;1;1
21;2;196;372;177;17;31;15;2;0.3;0;1;1
21;3;374;596;223;32;50;19;2;0.3;0;1;1
21;4;715;723;9;60;61;2;2;0.3;0;1;1
21;5;829;875;47;70;73;4;2;0.3;0;1;1
22;1;1;17;17;1;2;2;2;0.3;0;1;1
22;2;19;54;36;2;5;4;2;0.3;0;1;1
22;3;56;80;25;5;7;3;2;0.3;0;1;1
22;4;82;93;12;7;8;2;2;0.3;0;1;1
22;5;95;138;44;8;12;5;2;0.3;0;1;1
22;6;140;159;20;12;14;3;2;0.3;0;1;1
22;7;161;165;5;14;14;1;2;0.3;0;1;1
22;8;167;194;28;14;17;4;2;0.3;0;1;1
22;9;196;219;24;17;19;3;2;0.3;0;1;1
22;10;780;797;18;65;67;3;2;0.3;0;1;1
22;11;799;800;2;67;67;1;2;0.3;0;1;1
23;1;1;45;45;1;4;4;2;0.3;0;1;1
