"industry";"cartel";"start";"end";"duration";"startyear";"endyear";"duration_year";"n_firms";"rho_start";"theta_len";"structured";"detected"
57;2;244;293;50;21;25;5;2;0.3;1;1;1
57;3;295;351;57;25;30;6;2;0.3;1;1;1
57;4;353;482;130;30;41;12;2;0.3;1;1;1
57;5;484;500;17;41;42;2;2;0.3;1;1;1
57;6;502;599;98;42;50;9;2;0.3;1;1;1
57;7;601;606;6;51;51;1;2;0.3;1;1;1
57;8;608;611;4;51;51;1;2;0.3;1;1;1
57;9;613;628;16;52;53;2;2;0.3;1;1;1
57;10;630;694;65;53;58;6;2;0.3;1;1;1
57;11;696;735;40;58;62;5;2;0.3;1;1;1
57;12;737;763;27;62;64;3;2;0.3;1;1;1
57;13;765;833;69;64;70;7;2;0.3;1;1;1
57;14;835;850;16;70;71;2;2;0.3;1;1;1
57;15;852;876;25;71;73;3;2;0.3;1;1;1
57;16;878;944;67;74;79;6;2;0.3;1;1;1
57;17;946;946;1;79;79;1;2;0.3;1;1;1
57;18;948;994;47;79;83;5;2;0.3;1;1;1
57;19;996;997;2;83;84;2;2;0.3;1;1;1
58;1;1;153;153;1;13;13;2;0.3;1;1;1
58;2;155;227;73;13;19;7;2;0.3;1;1;1
58;3;229;272;44;20;23;4;2;0.3;1;1;1
58;4;274;494;221;23;42;20;2;0.3;1;1;1
58;5;496;654;159;42;55;14;2;0.3;1;1;1
58;6;656;764;109;55;64;10;2;0.3;1;1;1
58;7;766;894;129;64;75;12;2;0.3;1;1;1
58;8;896;935;40;75;78;4;2;0.3;1;1;1
58;9;937;977;41;79;82;4;2;0.3;1;1;1
58;10;979;993;15;82;83;2;2;0.3;1;1;1
59;1;1;27;27;1;3;3;2;0.3;1;1;1
59;2;29;371;343;3;31;29;2;0.3;1;1;1
59;3;373;395;23;32;33;2;2;0.3;1;1;1
59;4;397;556;160;34;47;14;2;0.3;1;1;1
59;5;558;742;185;47;62;16;2;0.3;1;1;1
59;6;744;773;30;62;65;4;2;0.3;1;1;1
59;7;775;928;154;65;78;14;2;0.3;1;1;1
59;8;930;937;8;78;79;2;2;0.3;1;1;1
59;9;939;986;48;79;83;5;2;0.3;1;1;1
60;1;1;160;160;1;14;14;2;0.3;1;1;1
60;2;162;245;84;14;21;8;2;0.3;1;1;1
60;3;247;285;39;21;24;4;2;0.3;1;1;1
60;4;287;309;23;24;26;3;2;0.3;1;1;1
60;5;311;467;157;26;39;14;2;0.3;1;1;1
60;6;469;487;19;40;41;2;2;0.3;1;1;1
60;7;489;529;41;41;45;5;2;0.3;1;1;1
60;8;531;550;20;45;46;2;2;0.3;1;1;1
60;9;552;584;33;46;49;4;2;0.3;1;1;1
60;10;586;626;41;49;53;5;2;0.3;1;1;1
60;11;628;681;54;53;57;5;2;0.3;1;1;1
60;12;683;698;16;57;59;3;2;0.3;1;1;1
60;13;700;711;12;59;60;2;2;0.3;1;1;1
60;14;713;735;23;60;62;3;2;0.3;1;1;1
60;15;737;762;26;62;64;3;2;0.3;1;1;1
60;16;764;788;25;64;66;3;2;0.3;1;1;1
60;17;790;835;46;66;70;5;2;0.3;1;1;1
60;18;837;859;23;70;72;3;2;0.3;1;1;1
60;19;861;884;24;72;74;3;2;0.3;1;1;1
60;20;886;915;30;74;77;4;2;0.3;1;1;1
61;1;1;21;21;1;2;2;2;0.3;1;1;1
61;2;23;330;308;2;28;27;2;0.3;1;1;1
61;3;332;345;14;28;29;2;2;0.3;1;1;1
61;4;347;460;114;29;39;11;2;0.3;1;1;1
61;5;462;470;9;39;40;2;2;0.3;1;1;1
61;6;472;499;28;40;42;3;2;0.3;1;1;1
61;7;501;533;33;42;45;4;2;0.3;1;1;1
61;8;535;690;156;45;58;14;2;0.3;1;1;1
61;9;692;728;37;58;61;4;2;0.3;1;1;1
61;10;730;745;16;61;63;3;2;0.3;1;1;1
61;11;747;781;35;63;66;4;2;0.3;1;1;1
61;12;783;837;55;66;70;5;2;0.3;1;1;1
61;13;839;902;64;70;76;7;2;0.3;1;1;1
61;14;904;991;88;76;83;8;2;0.3;1;1;1
62;1;1;90;90;1;8;8;2;0.3;1;1;1
62;2;92;117;26;8;10;3;2;0.3;1;1;1
62;3;119;172;54;10;15;6;2;0.3;1;1;1
62;4;174;386;213;15;33;19;2;0.3;1;1;1
62;5;388;458;71;33;39;7;2;0.3;1;1;1
62;6;460;516;57;39;43;5;2;0.3;1;1;1
62;7;518;639;122;44;54;11;2;0.3;1;1;1
62;8;641;803;163;54;67;14;2;0.3;1;1;1
62;9;805;830;26;68;70;3;2;0.3;1;1;1
62;10;832;932;101;70;78;9;2;0.3;1;1;1
62;11;934;939;6;78;79;2;2;0.3;1;1;1
62;12;941;949;9;79;80;2;2;0.3;1;1;1
62;13;951;953;3;80;80;1;2;0.3;1;1;1
63;1;1;238;238;1;20;20;2;0.3;1;1;1
63;2;240;291;52;20;25;6;2;0.3;1;1;1
63;3;293;349;57;25;30;6;2;0.3;1;1;1
63;4;351;352;2;30;30;1;2;0.3;1;1;1
63;5;354;359;6;30;30;1;2;0.3;1;1;1
63;6;361;493;133;31;42;12;2;0.3;1;1;1
63;7;495;514;20;42;43;2;2;0.3;1;1;1
63;8;516;522;7;43;44;2;2;0.3;1;1;1
63;9;524;551;28;44;46;3;2;0.3;1;1;1
63;10;553;593;41;47;50;4;2;0.3;1;1;1
63;11;595;756;162;50;63;14;2;0.3;1;1;1
63;12;758;892;135;64;75;12;2;0.3;1;1;1
63;13;894;976;83;75;82;8;2;0.3;1;1;1
64;1;1;359;359;1;30;30;2;0.3;1;1;1
64;2;361;369;9;31;31;1;2;0.3;1;1;1
64;3;371;488;118;31;41;11;2;0.3;1;1;1
64;4;490;503;14;41;42;2;2;0.3;1;1;1
64;5;505;578;74;43;49;7;2;0.3;1;1;1
64;6;580;599;20;49;50;2;2;0.3;1;1;1
64;7;601;662;62;51;56;6;2;0.3;1;1;1
64;8;664;775;112;56;65;10;2;0.3;1;1;1
64;9;777;804;28;65;67;3;2;0.3;1;1;1
64;10;806;888;83;68;74;7;2;0.3;1;1;1
64;11;890;894;5;75;75;1;2;0.3;1;1;1
64;12;896;955;60;75;80;6;2;0.3;1;1;1
65;1;1;1;1;1;1;1;2;0.3;1;1;1
65;2;3;60;58;1;5;5;2;0.3;1;1;1
65;3;62;112;51;6;10;5;2;0.3;1;1;1
65;4;114;250;137;10;21;12;2;0.3;1;1;1
65;5;252;409;158;21;35;15;2;0.3;1;1;1
65;6;411;418;8;35;35;1;2;0.3;1;1;1
65;7;420;435;16;35;37;3;2;0.3;1;1;1
65;8;437;505;69;37;43;7;2;0.3;1;1;1
65;9;507;519;13;43;44;2;2;0.3;1;1;1
65;10;521;633;113;44;53;10;2;0.3;1;1;1
65;11;635;663;29;53;56;4;2;0.3;1;1;1
65;12;665;678;14;56;57;2;2;0.3;1;1;1
65;13;680;682;3;57;57;1;2;0.3;1;1;1
65;14;684;818;135;57;69;13;2;0.3;1;1;1
65;15;820;932;113;69;78;10;2;0.3;1;1;1
65;16;934;935;2;78;78;1;2;0.3;1;1;1
66;1;1;22;22;1;2;2;2;0.3;1;1;1
66;2;24;251;228;2;21;20;2;0.3;1;1;1
66;3;253;313;61;22;27;6;2;0.3;1;1;1
66;4;315;595;281;27;50;24;2;0.3;1;1;1
66;5;597;616;20;50;52;3;2;0.3;1;1;1
66;6;618;664;47;52;56;5;2;0.3;1;1;1
66;7;666;702;37;56;59;4;2;0.3;1;1;1
66;8;704;706;3;59;59;1;2;0.3;1;1;1
66;9;708;733;26;59;62;4;2;0.3;1;1;1
66;10;735;826;92;62;69;8;2;0.3;1;1;1
66;11;828;847;20;69;71;3;2;0.3;1;1;1
66;12;849;888;40;71;74;4;2;0.3;1;1;1
66;13;890;970;81;75;81;7;2;0.3;1;1;1
67;1;1;25;25;1;3;3;2;0.3;1;1;1
67;2;27;245;219;3;21;19;2;0.3;1;1;1
67;3;247;358;112;21;30;10;2;0.3;1;1;1
67;4;360;465;106;30;39;10;2;0.3;1;1;1
67;5;467;530;64;39;45;7;2;0.3;1;1;1
67;6;532;616;85;45;52;8;2;0.3;1;1;1
67;7;618;733;116;52;62;11;2;0.3;1;1;1
67;8;735;848;114;62;71;10;2;0.3;1;1;1
67;9;850;882;33;71;74;4;2;0.3;1;1;1
67;10;884;991;108;74;83;10;2;0.3;1;1;1
68;1;1;246;246;1;21;21;2;0.3;1;1;1
68;2;248;352;105;21;30;10;2;0.3;1;1;1
68;3;354;440;87;30;37;8;2;0.3;1;1;1
68;4;442;555;114;37;47;11;2;0.3;1;1;1
68;5;557;562;6;47;47;1;2;0.3;1;1;1
68;6;564;597;34;47;50;4;2;0.3;1;1;1
68;7;599;631;33;50;53;4;2;0.3;1;1;1
68;8;633;668;36;53;56;4;2;0.3;1;1;1
68;9;670;688;19;56;58;3;2;0.3;1;1;1
68;10;690;704;15;58;59;2;2;0.3;1;1;1
68;11;706;731;26;59;61;3;2;0.3;1;1;1
68;12;733;904;172;62;76;15;2;0.3;1;1;1
68;13;906;975;70;76;82;7;2;0.3;1;1;1
68;14;977;978;2;82;82;1;2;0.3;1;1;1
69;1;1;104;104;1;9;9;2;0.3;1;1;1
69;2;106;186;81;9;16;8;2;0.3;1;1;1
69;3;188;290;103;16;25;10;2;0.3;1;1;1
69;4;292;322;31;25;27;3;2;0.3;1;1;1
69;5;324;420;97;27;35;9;2;0.3;1;1;1
69;6;422;481;60;36;41;6;2;0.3;1;1;1
69;7;483;511;29;41;43;3;2;0.3;1;1;1
69;8;513;519;7;43;44;2;2;0.3;1;1;1
69;9;521;715;195;44;60;17;2;0.3;1;1;1
69;10;717;718;2;60;60;1;2;0.3;1;1;1
69;11;720;730;11;60;61;2;2;0.3;1;1;1
69;12;732;758;27;61;64;4;2;0.3;1;1;1
69;13;760;837;78;64;70;7;2;0.3;1;1;1
69;14;839;847;9;70;71;2;2;0.3;1;1;1
69;15;849;962;114;71;81;11;2;0.3;1;1;1
70;1;1;100;100;1;9;9;2;0.3;1;1;1
70;2;102;118;17;9;10;2;2;0.3;1;1;1
70;3;120;421;302;10;36;27;2;0.3;1;1;1
70;4;423;560;138;36;47;12;2;0.3;1;1;1
70;5;562;577;16;47;49;3;2;0.3;1;1;1
70;6;579;625;47;49;53;5;2;0.3;1;1;1
70;7;627;627;1;53;53;1;2;0.3;1;1;1
70;8;629;735;107;53;62;10;2;0.3;1;1;1
70;9;737;740;4;62;62;1;2;0.3;1;1;1
70;10;742;780;39;62;65;4;2;0.3;1;1;1
71;1;1;5;5;1;1;1;2;0.3;1;1;1
71;2;7;14;8;1;2;2;2;0.3;1;1;1
71;3;16;66;51;2;6;5;2;0.3;1;1;1
71;4;68;220;153;6;19;14;2;0.3;1;1;1
71;5;222;242;21;19;21;3;2;0.3;1;1;1
71;6;244;268;25;21;23;3;2;0.3;1;1;1
71;7;270;315;46;23;27;5;2;0.3;1;1;1
71;8;317;365;49;27;31;5;2;0.3;1;1;1
71;9;367;378;12;31;32;2;2;0.3;1;1;1
71;10;380;406;27;32;34;3;2;0.3;1;1;1
71;11;408;423;16;34;36;3;2;0.3;1;1;1
71;12;425;435;11;36;37;2;2;0.3;1;1;1
71;13;437;535;99;37;45;9;2;0.3;1;1;1
72;1;1;11;11;1;1;1;2;0.3;1;1;1
72;2;13;498;486;2;42;41;2;0.3;1;1;1
72;3;500;517;18;42;44;3;2;0.3;1;1;1
72;4;519;569;51;44;48;5;2;0.3;1;1;1
72;5;571;572;2;48;48;1;2;0.3;1;1;1
72;6;574;611;38;48;51;4;2;0.3;1;1;1
72;7;613;690;78;52;58;7;2;0.3;1;1;1
72;8;692;727;36;58;61;4;2;0.3;1;1;1
72;9;729;869;141;61;73;13;2;0.3;1;1;1
72;10;871;904;34;73;76;4;2;0.3;1;1;1
73;1;1;14;14;1;2;2;2;0.3;1;1;1
73;2;16;194;179;2;17;16;2;0.3;1;1;1
73;3;196;240;45;17;20;4;2;0.3;1;1;1
73;4;242;255;14;21;22;2;2;0.3;1;1;1
73;5;257;452;196;22;38;17;2;0.3;1;1;1
73;6;454;479;26;38;40;3;2;0.3;1;1;1
73;7;481;531;51;41;45;5;2;0.3;1;1;1
73;8;533;542;10;45;46;2;2;0.3;1;1;1
73;9;544;743;200;46;62;17;2;0.3;1;1;1
73;10;745;828;84;63;69;7;2;0.3;1;1;1
73;11;830;859;30;70;72;3;2;0.3;1;1;1
73;12;861;940;80;72;79;8;2;0.3;1;1;1
73;13;942;963;22;79;81;3;2;0.3;1;1;1
73;14;965;970;6;81;81;1;2;0.3;1;1;1
74;1;1;167;167;1;14;14;2;0.3;1;1;1
74;2;169;206;38;15;18;4;2;0.3;1;1;1
74;3;208;255;48;18;22;5;2;0.3;1;1;1
74;4;257;310;54;22;26;5;2;0.3;1;1;1
74;5;312;537;226;26;45;20;2;0.3;1;1;1
74;6;539;549;11;45;46;2;2;0.3;1;1;1
74;7;551;595;45;46;50;5;2;0.3;1;1;1
74;8;597;719;123;50;60;11;2;0.3;1;1;1
75;1;1;20;20;1;2;2;2;0.3;1;1;1
75;2;22;188;167;2;16;15;2;0.3;1;1;1
75;3;190;380;191;16;32;17;2;0.3;1;1;1
75;4;382;385;4;32;33;2;2;0.3;1;1;1
75;5;387;469;83;33;40;8;2;0.3;1;1;1
75;6;471;521;51;40;44;5;2;0.3;1;1;1
75;7;523;621;99;44;52;9;2;0.3;1;1;1
75;8;623;771;149;52;65;14;2;0.3;1;1;1
75;9;773;808;36;65;68;4;2;0.3;1;1;1
75;10;810;810;1;68;68;1;2;0.3;1;1;1
75;11;812;841;30;68;71;4;2;0.3;1;1;1
75;12;843;878;36;71;74;4;2;0.3;1;1;1
75;13;880;882;3;74;74;1;2;0.3;1;1;1
75;14;884;904;21;74;76;3;2;0.3;1;1;1
75;15;906;923;18;76;77;2;2;0.3;1;1;1
75;16;925;945;21;78;79;2;2;0.3;1;1;1
75;17;947;969;23;79;81;3;2;0.3;1;1;1
76;1;1;663;663;1;56;56;2;0.3;1;1;1
76;2;665;725;61;56;61;6;2;0.3;1;1;1
76;3;727;851;125;61;71;11;2;0.3;1;1;1
76;4;853;907;55;72;76;5;2;0.3;1;1;1
76;5;909;922;14;76;77;2;2;0.3;1;1;1
76;6;924;968;45;77;81;5;2;0.3;1;1;1
77;1;1;36;36;1;3;3;2;0.3;1;1;1
77;2;38;184;147;4;16;13;2;0.3;1;1;1
77;3;186;329;144;16;28;13;2;0.3;1;1;1
77;4;331;391;61;28;33;6;2;0.3;1;1;1
77;5;393;488;96;33;41;9;2;0.3;1;1;1
77;6;490;554;65;41;47;7;2;0.3;1;1;1
77;7;556;712;157;47;60;14;2;0.3;1;1;1
77;8;714;911;198;60;76;17;2;0.3;1;1;1
77;9;913;937;25;77;79;3;2;0.3;1;1;1
77;10;939;982;44;79;82;4;2;0.3;1;1;1
78;1;1;56;56;1;5;5;2;0.3;1;1;1
78;2;58;120;63;5;10;6;2;0.3;1;1;1
78;3;122;178;57;11;15;5;2;0.3;1;1;1
78;4;180;361;182;15;31;17;2;0.3;1;1;1
78;5;363;377;15;31;32;2;2;0.3;1;1;1
78;6;379;439;61;32;37;6;2;0.3;1;1;1
78;7;441;469;29;37;40;4;2;0.3;1;1;1
78;8;471;683;213;40;57;18;2;0.3;1;1;1
78;9;685;751;67;58;63;6;2;0.3;1;1;1
78;10;753;871;119;63;73;11;2;0.3;1;1;1
79;1;1;65;65;1;6;6;2;0.3;1;1;1
79;2;67;72;6;6;6;1;2;0.3;1;1;1
79;3;74;167;94;7;14;8;2;0.3;1;1;1
79;4;169;209;41;15;18;4;2;0.3;1;1;1
79;5;211;241;31;18;21;4;2;0.3;1;1;1
79;6;243;318;76;21;27;7;2;0.3;1;1;1
79;7;320;354;35;27;30;4;2;0.3;1;1;1
79;8;356;389;34;30;33;4;2;0.3;1;1;1
79;9;391;436;46;33;37;5;2;0.3;1;1;1
79;10;438;524;87;37;44;8;2;0.3;1;1;1
79;11;526;592;67;44;50;7;2;0.3;1;1;1
79;12;594;602;9;50;51;2;2;0.3;1;1;1
79;13;604;622;19;51;52;2;2;0.3;1;1;1
79;14;624;739;116;52;62;11;2;0.3;1;1;1
79;15;741;750;10;62;63;2;2;0.3;1;1;1
79;16;752;757;6;63;64;2;2;0.3;1;1;1
79;17;759;827;69;64;69;6;2;0.3;1;1;1
79;18;829;953;125;70;80;11;2;0.3;1;1;1
79;19;955;973;19;80;82;3;2;0.3;1;1;1
79;20;975;1000;26;82;84;3;2;0.3;1;1;1
80;1;1;214;214;1;18;18;2;0.3;1;1;1
80;2;216;239;24;18;20;3;2;0.3;1;1;1
80;3;241;429;189;21;36;16;2;0.3;1;1;1
80;4;431;434;4;36;37;2;2;0.3;1;1;1
80;5;436;544;109;37;46;10;2;0.3;1;1;1
80;6;546;560;15;46;47;2;2;0.3;1;1;1
80;7;562;725;164;47;61;15;2;0.3;1;1;1
80;8;727;785;59;61;66;6;2;0.3;1;1;1
80;9;787;962;176;66;81;16;2;0.3;1;1;1
81;1;1;150;150;1;13;13;2;0.3;1;1;1
81;2;152;172;21;13;15;3;2;0.3;1;1;1
81;3;174;269;96;15;23;9;2;0.3;1;1;1
81;4;271;502;232;23;42;20;2;0.3;1;1;1
81;5;504;569;66;42;48;7;2;0.3;1;1;1
81;6;571;675;105;48;57;10;2;0.3;1;1;1
81;7;677;782;106;57;66;10;2;0.3;1;1;1
81;8;784;866;83;66;73;8;2;0.3;1;1;1
82;1;1;295;295;1;25;25;2;0.3;1;1;1
82;2;297;476;180;25;40;16;2;0.3;1;1;1
82;3;478;555;78;40;47;8;2;0.3;1;1;1
82;4;557;606;50;47;51;5;2;0.3;1;1;1
82;5;608;687;80;51;58;8;2;0.3;1;1;1
82;6;689;802;114;58;67;10;2;0.3;1;1;1
82;7;804;824;21;67;69;3;2;0.3;1;1;1
82;8;826;881;56;69;74;6;2;0.3;1;1;1
82;9;883;911;29;74;76;3;2;0.3;1;1;1
83;1;1;137;137;1;12;12;2;0.3;1;1;1
83;2;139;218;80;12;19;8;2;0.3;1;1;1
83;3;220;267;48;19;23;5;2;0.3;1;1;1
83;4;269;358;90;23;30;8;2;0.3;1;1;1
83;5;360;370;11;30;31;2;2;0.3;1;1;1
83;6;372;554;183;31;47;17;2;0.3;1;1;1
83;7;556;691;136;47;58;12;2;0.3;1;1;1
83;8;693;732;40;58;61;4;2;0.3;1;1;1
83;9;734;749;16;62;63;2;2;0.3;1;1;1
83;10;751;804;54;63;67;5;2;0.3;1;1;1
83;11;806;819;14;68;69;2;2;0.3;1;1;1
83;12;821;972;152;69;81;13;2;0.3;1;1;1
84;1;1;600;600;1;50;50;2;0.3;1;1;1
84;2;602;723;122;51;61;11;2;0.3;1;1;1
84;3;725;809;85;61;68;8;2;0.3;1;1;1
84;4;811;883;73;68;74;7;2;0.3;1;1;1
84;5;885;929;45;74;78;5;2;0.3;1;1;1
84;6;931;944;14;78;79;2;2;0.3;1;1;1
84;7;946;948;3;79;79;1;2;0.3;1;1;1
84;8;950;951;2;80;80;1;2;0.3;1;1;1
85;1;1;51;51;1;5;5;2;0.3;1;1;1
85;2;53;55;3;5;5;1;2;0.3;1;1;1
85;3;57;250;194;5;21;17;2;0.3;1;1;1
85;4;252;274;23;21;23;3;2;0.3;1;1;1
85;5;276;477;202;23;40;18;2;0.3;1;1;1
85;6;479;560;82;40;47;8;2;0.3;1;1;1
85;7;562;613;52;47;52;6;2;0.3;1;1;1
85;8;615;737;123;52;62;11;2;0.3;1;1;1
85;9;739;774;36;62;65;4;2;0.3;1;1;1
85;10;776;787;12;65;66;2;2;0.3;1;1;1
85;11;789;798;10;66;67;2;2;0.3;1;1;1
85;12;800;802;3;67;67;1;2;0.3;1;1;1
85;13;804;829;26;67;70;4;2;0.3;1;1;1
85;14;831;862;32;70;72;3;2;0.3;1;1;1
85;15;864;900;37;72;75;4;2;0.3;1;1;1
85;16;902;916;15;76;77;2;2;0.3;1;1;1
86;1;1;161;161;1;14;14;2;0.3;1;1;1
86;2;163;190;28;14;16;3;2;0.3;1;1;1
86;3;192;243;52;16;21;6;2;0.3;1;1;1
86;4;245;272;28;21;23;3;2;0.3;1;1;1
86;5;274;365;92;23;31;9;2;0.3;1;1;1
86;6;367;380;14;31;32;2;2;0.3;1;1;1
86;7;382;397;16;32;34;3;2;0.3;1;1;1
86;8;399;404;6;34;34;1;2;0.3;1;1;1
86;9;406;419;14;34;35;2;2;0.3;1;1;1
86;10;421;572;152;36;48;13;2;0.3;1;1;1
86;11;574;611;38;48;51;4;2;0.3;1;1;1
86;12;613;614;2;52;52;1;2;0.3;1;1;1
86;13;616;956;341;52;80;29;2;0.3;1;1;1
87;1;1;72;72;1;6;6;2;0.3;1;1;1
87;2;74;288;215;7;24;18;2;0.3;1;1;1
87;3;290;404;115;25;34;10;2;0.3;1;1;1
87;4;406;412;7;34;35;2;2;0.3;1;1;1
87;5;414;652;239;35;55;21;2;0.3;1;1;1
87;6;654;712;59;55;60;6;2;0.3;1;1;1
87;7;714;754;41;60;63;4;2;0.3;1;1;1
87;8;756;835;80;63;70;8;2;0.3;1;1;1
88;1;1;32;32;1;3;3;2;0.3;1;1;1
88;2;34;648;615;3;54;52;2;0.3;1;1;1
88;3;650;703;54;55;59;5;2;0.3;1;1;1
89;1;1;85;85;1;8;8;2;0.3;1;1;1
89;2;87;205;119;8;18;11;2;0.3;1;1;1
89;3;207;320;114;18;27;10;2;0.3;1;1;1
89;4;322;417;96;27;35;9;2;0.3;1;1;1
89;5;419;456;38;35;38;4;2;0.3;1;1;1
89;6;458;502;45;39;42;4;2;0.3;1;1;1
89;7;504;505;2;42;43;2;2;0.3;1;1;1
89;8;507;515;9;43;43;1;2;0.3;1;1;1
89;9;517;600;84;44;50;7;2;0.3;1;1;1
89;10;602;729;128;51;61;11;2;0.3;1;1;1
89;11;731;756;26;61;63;3;2;0.3;1;1;1
89;12;758;797;40;64;67;4;2;0.3;1;1;1
89;13;799;810;12;67;68;2;2;0.3;1;1;1
89;14;812;835;24;68;70;3;2;0.3;1;1;1
89;15;837;917;81;70;77;8;2;0.3;1;1;1
89;16;919;930;12;77;78;2;2;0.3;1;1;1
89;17;932;950;19;78;80;3;2;0.3;1;1;1
90;1;1;81;81;1;7;7;2;0.3;1;1;1
90;2;83;492;410;7;41;35;2;0.3;1;1;1
90;3;494;745;252;42;63;22;2;0.3;1;1;1
90;4;747;778;32;63;65;3;2;0.3;1;1;1
90;5;780;868;89;65;73;9;2;0.3;1;1;1
90;6;870;928;59;73;78;6;2;0.3;1;1;1
91;1;1;581;581;1;49;49;2;0.3;1;1;1
91;2;583;724;142;49;61;13;2;0.3;1;1;1
91;3;726;746;21;61;63;3;2;0.3;1;1;1
91;4;748;773;26;63;65;3;2;0.3;1;1;1
91;5;775;776;2;65;65;1;2;0.3;1;1;1
91;6;778;824;47;65;69;5;2;0.3;1;1;1
91;7;826;883;58;69;74;6;2;0.3;1;1;1
91;8;885;922;38;74;77;4;2;0.3;1;1;1
92;1;1;177;177;1;15;15;2;0.3;1;1;1
92;2;179;195;17;15;17;3;2;0.3;1;1;1
92;3;197;203;7;17;17;1;2;0.3;1;1;1
92;4;205;247;43;18;21;4;2;0.3;1;1;1
92;5;249;292;44;21;25;5;2;0.3;1;1;1
92;6;294;636;343;25;53;29;2;0.3;1;1;1
92;7;638;665;28;54;56;3;2;0.3;1;1;1
92;8;667;684;18;56;57;2;2;0.3;1;1;1
92;9;686;712;27;58;60;3;2;0.3;1;1;1
92;10;714;723;10;60;61;2;2;0.3;1;1;1
92;11;725;811;87;61;68;8;2;0.3;1;1;1
92;12;813;814;2;68;68;1;2;0.3;1;1;1
92;13;816;821;6;68;69;2;2;0.3;1;1;1
92;14;823;861;39;69;72;4;2;0.3;1;1;1
92;15;863;866;4;72;73;2;2;0.3;1;1;1
92;16;868;947;80;73;79;7;2;0.3;1;1;1
92;17;949;949;1;80;80;1;2;0.3;1;1;1
93;1;1;119;119;1;10;10;2;0.3;1;1;1
93;2;121;175;55;11;15;5;2;0.3;1;1;1
93;3;177;207;31;15;18;4;2;0.3;1;1;1
93;4;209;300;92;18;25;8;2;0.3;1;1;1
93;5;302;309;8;26;26;1;2;0.3;1;1;1
93;6;311;374;64;26;32;7;2;0.3;1;1;1
93;7;376;379;4;32;32;1;2;0.3;1;1;1
93;8;381;406;26;32;34;3;2;0.3;1;1;1
93;9;408;419;12;34;35;2;2;0.3;1;1;1
93;10;421;475;55;36;40;5;2;0.3;1;1;1
93;11;477;492;16;40;41;2;2;0.3;1;1;1
93;12;494;517;24;42;44;3;2;0.3;1;1;1
93;13;519;597;79;44;50;7;2;0.3;1;1;1
93;14;599;628;30;50;53;4;2;0.3;1;1;1
93;15;630;677;48;53;57;5;2;0.3;1;1;1
93;16;679;704;26;57;59;3;2;0.3;1;1;1
93;17;706;727;22;59;61;3;2;0.3;1;1;1
93;18;729;779;51;61;65;5;2;0.3;1;1;1
93;19;781;822;42;66;69;4;2;0.3;1;1;1
94;1;1;3;3;1;1;1;2;0.3;1;1;1
94;2;5;33;29;1;3;3;2;0.3;1;1;1
94;3;35;73;39;3;7;5;2;0.3;1;1;1
94;4;75;84;10;7;7;1;2;0.3;1;1;1
94;5;86;106;21;8;9;2;2;0.3;1;1;1
94;6;108;258;151;9;22;14;2;0.3;1;1;1
94;7;260;341;82;22;29;8;2;0.3;1;1;1
94;8;343;523;181;29;44;16;2;0.3;1;1;1
94;9;525;528;4;44;44;1;2;0.3;1;1;1
94;10;530;537;8;45;45;1;2;0.3;1;1;1
94;11;539;566;28;45;48;4;2;0.3;1;1;1
94;12;568;705;138;48;59;12;2;0.3;1;1;1
94;13;707;855;149;59;72;14;2;0.3;1;1;1
94;14;857;983;127;72;82;11;2;0.3;1;1;1
94;15;985;1000;16;83;84;2;2;0.3;1;1;1
95;1;1;261;261;1;22;22;2;0.3;1;1;1
95;2;263;540;278;22;45;24;2;0.3;1;1;1
95;3;542;646;105;46;54;9;2;0.3;1;1;1
95;4;648;649;2;54;55;2;2;0.3;1;1;1
95;5;651;709;59;55;60;6;2;0.3;1;1;1
95;6;711;752;42;60;63;4;2;0.3;1;1;1
95;7;754;763;10;63;64;2;2;0.3;1;1;1
95;8;765;775;11;64;65;2;2;0.3;1;1;1
95;9;777;911;135;65;76;12;2;0.3;1;1;1
95;10;913;987;75;77;83;7;2;0.3;1;1;1
96;1;1;80;80;1;7;7;2;0.3;1;1;1
96;2;82;267;186;7;23;17;2;0.3;1;1;1
96;3;269;425;157;23;36;14;2;0.3;1;1;1
96;4;427;447;21;36;38;3;2;0.3;1;1;1
96;5;449;469;21;38;40;3;2;0.3;1;1;1
96;6;471;599;129;40;50;11;2;0.3;1;1;1
96;7;601;811;211;51;68;18;2;0.3;1;1;1
96;8;813;993;181;68;83;16;2;0.3;1;1;1
96;9;995;998;4;83;84;2;2;0.3;1;1;1
97;1;1;332;332;1;28;28;2;0.3;1;1;1
97;2;334;375;42;28;32;5;2;0.3;1;1;1
97;3;377;391;15;32;33;2;2;0.3;1;1;1
97;4;393;520;128;33;44;12;2;0.3;1;1;1
97;5;522;615;94;44;52;9;2;0.3;1;1;1
97;6;617;981;365;52;82;31;2;0.3;1;1;1
98;1;1;91;91;1;8;8;2;0.3;1;1;1
98;2;93;141;49;8;12;5;2;0.3;1;1;1
98;3;143;290;148;12;25;14;2;0.3;1;1;1
98;4;292;307;16;25;26;2;2;0.3;1;1;1
98;5;309;349;41;26;30;5;2;0.3;1;1;1
98;6;351;391;41;30;33;4;2;0.3;1;1;1
98;7;393;458;66;33;39;7;2;0.3;1;1;1
98;8;460;484;25;39;41;3;2;0.3;1;1;1
98;9;486;501;16;41;42;2;2;0.3;1;1;1
